item_id,store_id,date,sales,sell_price,category
FOODS_3_090,WI_1,2013-05-05,33.0,1.38,FOODS
FOODS_3_090,WI_1,2014-04-20,25.0,1.44,FOODS
FOODS_3_090,WI_1,2014-06-15,38.0,1.38,FOODS
FOODS_3_090,WI_2,2013-05-05,20.0,1.38,FOODS
FOODS_3_090,WI_2,2014-04-20,22.0,1.44,FOODS
FOODS_3_090,WI_2,2014-06-15,34.0,1.38,FOODS
FOODS_3_090,WI_3,2013-05-05,77.0,1.38,FOODS
FOODS_3_090,WI_3,2014-04-20,97.0,1.44,FOODS
FOODS_3_090,WI_3,2014-06-15,140.0,1.38,FOODS
FOODS_3_097,CA_1,2011-04-24,7.0,2.0,FOODS
FOODS_3_097,CA_1,2013-05-05,8.0,2.0,FOODS
FOODS_3_097,CA_1,2014-04-20,7.0,2.0,FOODS
FOODS_3_097,CA_1,2014-06-15,5.0,2.0,FOODS
FOODS_3_097,CA_2,2014-04-20,3.0,2.0,FOODS
FOODS_3_097,CA_2,2014-06-15,3.0,2.0,FOODS
FOODS_3_097,CA_3,2011-04-24,2.0,2.0,FOODS
FOODS_3_097,CA_3,2013-05-05,6.0,2.0,FOODS
FOODS_3_097,CA_3,2014-04-20,6.0,2.0,FOODS
FOODS_3_097,CA_3,2014-06-15,2.0,2.0,FOODS
FOODS_3_097,CA_4,2011-04-24,1.0,2.0,FOODS
FOODS_3_097,CA_4,2013-05-05,4.0,2.0,FOODS
FOODS_3_097,CA_4,2014-04-20,4.0,2.0,FOODS
FOODS_3_097,TX_1,2011-04-24,1.0,2.0,FOODS
FOODS_3_097,TX_2,2013-05-05,3.0,2.0,FOODS
FOODS_3_097,TX_2,2014-04-20,1.0,2.0,FOODS
FOODS_3_097,TX_2,2014-06-15,1.0,2.0,FOODS
FOODS_3_097,TX_3,2011-04-24,1.0,2.0,FOODS
FOODS_3_097,TX_3,2014-04-20,2.0,2.0,FOODS
FOODS_3_097,WI_1,2013-05-05,3.0,2.0,FOODS
FOODS_3_097,WI_1,2014-04-20,2.0,2.0,FOODS
FOODS_3_097,WI_1,2014-06-15,1.0,2.0,FOODS
FOODS_3_097,WI_2,2013-05-05,4.0,2.0,FOODS
FOODS_3_097,WI_2,2014-04-20,1.0,2.0,FOODS
FOODS_3_097,WI_2,2014-06-15,3.0,2.0,FOODS
FOODS_3_097,WI_3,2011-04-24,1.0,1.78,FOODS
FOODS_3_098,CA_1,2011-04-24,1.0,4.38,FOODS
FOODS_3_098,CA_1,2013-05-05,1.0,3.98,FOODS
FOODS_3_098,CA_2,2011-04-24,1.0,4.38,FOODS
FOODS_3_098,CA_2,2013-05-05,1.0,3.98,FOODS
FOODS_3_098,CA_2,2014-04-20,2.0,4.38,FOODS
FOODS_3_098,CA_3,2013-05-05,3.0,3.98,FOODS
FOODS_3_098,CA_3,2014-04-20,7.0,4.38,FOODS
FOODS_3_098,CA_4,2013-05-05,2.0,3.98,FOODS
FOODS_3_098,TX_1,2011-04-24,1.0,4.28,FOODS
FOODS_3_098,TX_1,2013-05-05,6.0,3.98,FOODS
FOODS_3_098,TX_1,2014-04-20,2.0,4.28,FOODS
FOODS_3_098,TX_2,2011-04-24,1.0,4.28,FOODS
FOODS_3_098,TX_2,2013-05-05,4.0,3.98,FOODS
FOODS_3_098,TX_3,2014-04-20,1.0,4.28,FOODS
FOODS_3_098,WI_1,2013-05-05,2.0,4.28,FOODS
FOODS_3_098,WI_1,2014-04-20,1.0,3.94,FOODS
FOODS_3_098,WI_2,2013-05-05,3.0,4.28,FOODS
FOODS_3_098,WI_2,2014-04-20,3.0,3.94,FOODS
FOODS_3_098,WI_3,2011-04-24,2.0,4.28,FOODS
FOODS_3_098,WI_3,2014-04-20,3.0,3.94,FOODS
FOODS_3_104,CA_1,2013-05-05,2.0,2.98,FOODS
FOODS_3_104,CA_1,2014-04-20,2.0,2.98,FOODS
FOODS_3_104,CA_1,2014-06-15,1.0,2.98,FOODS
FOODS_3_104,CA_3,2013-05-05,2.0,2.98,FOODS
FOODS_3_104,CA_4,2013-05-05,1.0,2.98,FOODS
FOODS_3_104,CA_4,2014-06-15,1.0,2.98,FOODS
FOODS_3_104,TX_2,2014-04-20,1.0,2.98,FOODS
FOODS_3_104,TX_3,2014-06-15,2.0,2.98,FOODS
FOODS_3_104,WI_1,2013-05-05,2.0,2.98,FOODS
FOODS_3_104,WI_1,2014-04-20,2.0,2.98,FOODS
FOODS_3_104,WI_3,2013-05-05,2.0,2.98,FOODS
FOODS_3_104,WI_3,2014-06-15,1.0,2.98,FOODS
FOODS_3_118,CA_1,2011-04-24,1.0,1.0,FOODS
FOODS_3_118,CA_1,2013-05-05,2.0,1.18,FOODS
FOODS_3_118,CA_1,2014-04-20,4.0,1.18,FOODS
FOODS_3_118,CA_2,2011-04-24,8.0,1.0,FOODS
FOODS_3_118,CA_2,2013-05-05,6.0,1.18,FOODS
FOODS_3_118,CA_2,2014-04-20,3.0,1.18,FOODS
FOODS_3_118,CA_3,2011-04-24,19.0,1.0,FOODS
FOODS_3_118,CA_3,2013-05-05,6.0,1.18,FOODS
FOODS_3_118,CA_3,2014-04-20,5.0,1.18,FOODS
FOODS_3_118,CA_4,2011-04-24,3.0,1.0,FOODS
FOODS_3_118,CA_4,2013-05-05,1.0,1.18,FOODS
FOODS_3_118,CA_4,2014-04-20,3.0,1.18,FOODS
FOODS_3_118,TX_1,2011-04-24,16.0,1.0,FOODS
FOODS_3_118,TX_1,2013-05-05,4.0,1.18,FOODS
FOODS_3_118,TX_1,2014-04-20,1.0,1.18,FOODS
FOODS_3_118,TX_2,2011-04-24,6.0,1.0,FOODS
FOODS_3_118,TX_2,2014-04-20,1.0,1.18,FOODS
FOODS_3_118,TX_3,2011-04-24,4.0,1.0,FOODS
FOODS_3_118,TX_3,2013-05-05,1.0,1.18,FOODS
FOODS_3_118,WI_1,2011-04-24,1.0,1.0,FOODS
FOODS_3_118,WI_1,2013-05-05,9.0,1.18,FOODS
FOODS_3_118,WI_1,2014-04-20,3.0,1.18,FOODS
FOODS_3_118,WI_2,2011-04-24,3.0,1.0,FOODS
FOODS_3_118,WI_2,2014-04-20,5.0,1.18,FOODS
FOODS_3_118,WI_3,2011-04-24,3.0,1.0,FOODS
FOODS_3_118,WI_3,2013-05-05,4.0,1.18,FOODS
FOODS_3_118,WI_3,2014-04-20,4.0,1.18,FOODS
FOODS_3_120,CA_1,2013-05-05,95.0,4.98,FOODS
FOODS_3_120,CA_1,2014-04-20,1.0,4.98,FOODS
FOODS_3_120,CA_1,2014-06-15,2.0,4.98,FOODS
FOODS_3_120,CA_2,2014-06-15,4.0,4.98,FOODS
FOODS_3_120,CA_3,2014-04-20,59.0,4.98,FOODS
FOODS_3_120,CA_3,2014-06-15,49.0,4.98,FOODS
FOODS_3_120,CA_4,2013-05-05,21.0,4.98,FOODS
FOODS_3_120,CA_4,2014-04-20,24.0,4.98,FOODS
FOODS_3_120,TX_1,2014-04-20,10.0,4.98,FOODS
FOODS_3_120,TX_1,2014-06-15,20.0,4.98,FOODS
FOODS_3_120,TX_2,2014-04-20,11.0,4.98,FOODS
FOODS_3_120,TX_2,2014-06-15,17.0,4.98,FOODS
FOODS_3_120,TX_3,2014-04-20,15.0,4.98,FOODS
FOODS_3_120,TX_3,2014-06-15,27.0,4.98,FOODS
FOODS_3_120,WI_1,2014-04-20,7.0,4.98,FOODS
FOODS_3_120,WI_1,2014-06-15,8.0,4.98,FOODS
FOODS_3_120,WI_2,2013-05-05,18.0,4.98,FOODS
FOODS_3_120,WI_2,2014-04-20,3.0,4.98,FOODS
FOODS_3_120,WI_2,2014-06-15,23.0,4.98,FOODS
FOODS_3_120,WI_3,2013-05-05,50.0,4.98,FOODS
FOODS_3_120,WI_3,2014-04-20,25.0,4.98,FOODS
FOODS_3_120,WI_3,2014-06-15,44.0,4.98,FOODS
FOODS_3_121,CA_1,2013-05-05,7.0,2.98,FOODS
FOODS_3_121,CA_1,2014-04-20,6.0,2.98,FOODS
FOODS_3_121,CA_2,2013-05-05,3.0,2.98,FOODS
FOODS_3_121,CA_2,2014-06-15,4.0,2.98,FOODS
FOODS_3_121,CA_3,2013-05-05,5.0,2.98,FOODS
FOODS_3_121,CA_3,2014-04-20,4.0,2.98,FOODS
FOODS_3_121,CA_3,2014-06-15,3.0,2.98,FOODS
FOODS_3_121,CA_4,2013-05-05,2.0,2.98,FOODS
FOODS_3_121,TX_1,2013-05-05,5.0,2.98,FOODS
FOODS_3_121,TX_1,2014-04-20,5.0,2.98,FOODS
FOODS_3_121,TX_1,2014-06-15,7.0,2.98,FOODS
FOODS_3_121,TX_2,2013-05-05,4.0,2.98,FOODS
FOODS_3_121,TX_2,2014-04-20,8.0,2.98,FOODS
FOODS_3_121,TX_2,2014-06-15,4.0,2.98,FOODS
FOODS_3_121,TX_3,2013-05-05,1.0,2.98,FOODS
FOODS_3_121,TX_3,2014-04-20,5.0,2.98,FOODS
FOODS_3_121,TX_3,2014-06-15,3.0,2.98,FOODS
FOODS_3_121,WI_1,2013-05-05,8.0,2.98,FOODS
FOODS_3_121,WI_1,2014-04-20,3.0,2.98,FOODS
FOODS_3_121,WI_1,2014-06-15,3.0,2.98,FOODS
FOODS_3_121,WI_2,2013-05-05,7.0,2.98,FOODS
FOODS_3_121,WI_2,2014-04-20,3.0,2.98,FOODS
FOODS_3_121,WI_2,2014-06-15,12.0,2.98,FOODS
FOODS_3_121,WI_3,2013-05-05,4.0,2.98,FOODS
FOODS_3_121,WI_3,2014-04-20,5.0,2.98,FOODS
FOODS_3_121,WI_3,2014-06-15,4.0,2.98,FOODS
FOODS_3_124,CA_1,2011-04-24,9.0,5.98,FOODS
FOODS_3_124,CA_1,2013-05-05,7.0,4.98,FOODS
FOODS_3_124,CA_1,2014-04-20,16.0,5.48,FOODS
FOODS_3_124,CA_2,2011-04-24,2.0,5.98,FOODS
FOODS_3_124,CA_2,2013-05-05,6.0,4.98,FOODS
FOODS_3_124,CA_2,2014-04-20,12.0,5.48,FOODS
FOODS_3_124,CA_3,2011-04-24,16.0,5.98,FOODS
FOODS_3_124,CA_3,2013-05-05,8.0,4.98,FOODS
FOODS_3_124,CA_3,2014-04-20,12.0,5.48,FOODS
FOODS_3_124,CA_4,2011-04-24,2.0,5.98,FOODS
FOODS_3_124,CA_4,2013-05-05,6.0,4.98,FOODS
FOODS_3_124,CA_4,2014-04-20,8.0,5.48,FOODS
FOODS_3_124,TX_1,2011-04-24,7.0,4.98,FOODS
FOODS_3_124,TX_1,2013-05-05,5.0,4.98,FOODS
FOODS_3_124,TX_1,2014-04-20,6.0,5.48,FOODS
FOODS_3_124,TX_2,2011-04-24,12.0,4.98,FOODS
FOODS_3_124,TX_2,2013-05-05,4.0,4.98,FOODS
FOODS_3_124,TX_2,2014-04-20,11.0,5.48,FOODS
FOODS_3_124,TX_3,2011-04-24,10.0,5.48,FOODS
FOODS_3_124,TX_3,2013-05-05,11.0,4.98,FOODS
FOODS_3_124,TX_3,2014-04-20,3.0,5.48,FOODS
FOODS_3_124,WI_1,2013-05-05,3.0,4.98,FOODS
FOODS_3_124,WI_1,2014-04-20,1.0,4.88,FOODS
FOODS_3_124,WI_1,2014-06-15,1.0,4.88,FOODS
FOODS_3_124,WI_2,2014-04-20,1.0,4.88,FOODS
FOODS_3_124,WI_2,2014-06-15,9.0,4.88,FOODS
FOODS_3_124,WI_3,2011-04-24,4.0,5.98,FOODS
FOODS_3_124,WI_3,2013-05-05,5.0,4.98,FOODS
FOODS_3_124,WI_3,2014-04-20,6.0,4.88,FOODS
FOODS_3_124,WI_3,2014-06-15,8.0,4.88,FOODS
FOODS_3_145,CA_1,2013-05-05,1.0,2.78,FOODS
FOODS_3_145,CA_1,2014-04-20,1.0,2.78,FOODS
FOODS_3_145,CA_1,2014-06-15,1.0,2.78,FOODS
FOODS_3_145,CA_4,2013-05-05,1.0,2.78,FOODS
FOODS_3_145,CA_4,2014-06-15,1.0,2.78,FOODS
FOODS_3_145,TX_1,2013-05-05,1.0,2.78,FOODS
FOODS_3_145,TX_2,2011-04-24,1.0,2.46,FOODS
FOODS_3_145,WI_2,2014-04-20,1.0,2.78,FOODS
FOODS_3_145,WI_3,2013-05-05,3.0,2.78,FOODS
FOODS_3_151,CA_1,2011-04-24,5.0,2.68,FOODS
FOODS_3_151,CA_1,2013-05-05,8.0,2.78,FOODS
FOODS_3_151,CA_1,2014-04-20,3.0,2.78,FOODS
FOODS_3_151,CA_1,2014-06-15,2.0,2.78,FOODS
FOODS_3_151,CA_2,2011-04-24,2.0,2.68,FOODS
FOODS_3_151,CA_2,2013-05-05,1.0,2.78,FOODS
FOODS_3_151,CA_2,2014-04-20,1.0,2.78,FOODS
FOODS_3_151,CA_2,2014-06-15,2.0,2.78,FOODS
FOODS_3_151,CA_3,2011-04-24,4.0,2.68,FOODS
FOODS_3_151,CA_3,2013-05-05,11.0,2.78,FOODS
FOODS_3_151,CA_3,2014-04-20,11.0,2.78,FOODS
FOODS_3_151,CA_3,2014-06-15,6.0,2.78,FOODS
FOODS_3_151,CA_4,2011-04-24,3.0,2.68,FOODS
FOODS_3_151,CA_4,2013-05-05,3.0,2.78,FOODS
FOODS_3_151,CA_4,2014-04-20,1.0,2.78,FOODS
FOODS_3_151,CA_4,2014-06-15,1.0,2.78,FOODS
FOODS_3_151,TX_1,2011-04-24,1.0,2.68,FOODS
FOODS_3_151,TX_1,2014-04-20,6.0,2.78,FOODS
FOODS_3_151,TX_1,2014-06-15,5.0,2.78,FOODS
FOODS_3_151,TX_2,2011-04-24,5.0,2.68,FOODS
FOODS_3_151,TX_2,2013-05-05,2.0,2.78,FOODS
FOODS_3_151,TX_2,2014-06-15,2.0,2.78,FOODS
FOODS_3_151,TX_3,2011-04-24,3.0,2.68,FOODS
FOODS_3_151,TX_3,2013-05-05,1.0,2.78,FOODS
FOODS_3_151,TX_3,2014-04-20,11.0,2.78,FOODS
FOODS_3_151,TX_3,2014-06-15,3.0,2.78,FOODS
FOODS_3_151,WI_1,2014-06-15,1.0,2.78,FOODS
FOODS_3_151,WI_3,2014-04-20,2.0,2.78,FOODS
FOODS_3_151,WI_3,2014-06-15,3.0,2.78,FOODS
FOODS_3_163,CA_1,2011-04-24,1.0,2.0,FOODS
FOODS_3_163,CA_1,2013-05-05,4.0,2.0,FOODS
FOODS_3_163,CA_1,2014-04-20,6.0,2.0,FOODS
FOODS_3_163,CA_1,2014-06-15,7.0,2.0,FOODS
FOODS_3_163,CA_2,2014-04-20,3.0,2.0,FOODS
FOODS_3_163,CA_3,2013-05-05,5.0,2.0,FOODS
FOODS_3_163,CA_3,2014-04-20,1.0,2.0,FOODS
FOODS_3_163,CA_3,2014-06-15,1.0,2.0,FOODS
FOODS_3_163,CA_4,2011-04-24,2.0,2.0,FOODS
FOODS_3_163,CA_4,2013-05-05,2.0,2.0,FOODS
FOODS_3_163,CA_4,2014-06-15,2.0,2.0,FOODS
FOODS_3_163,TX_1,2014-06-15,2.0,2.0,FOODS
FOODS_3_163,TX_2,2013-05-05,4.0,2.0,FOODS
FOODS_3_163,TX_2,2014-04-20,3.0,2.0,FOODS
FOODS_3_163,TX_2,2014-06-15,2.0,2.0,FOODS
FOODS_3_163,TX_3,2011-04-24,1.0,2.0,FOODS
FOODS_3_163,WI_1,2013-05-05,2.0,2.0,FOODS
FOODS_3_163,WI_3,2011-04-24,2.0,1.78,FOODS
FOODS_3_163,WI_3,2014-06-15,1.0,2.0,FOODS
FOODS_3_179,CA_1,2014-06-15,1.0,3.98,FOODS
FOODS_3_179,TX_2,2013-05-05,1.0,3.98,FOODS
FOODS_3_179,TX_2,2014-04-20,1.0,3.98,FOODS
FOODS_3_179,TX_3,2014-06-15,1.0,3.98,FOODS
FOODS_3_179,WI_2,2014-06-15,1.0,3.98,FOODS
FOODS_3_179,WI_3,2014-04-20,1.0,3.98,FOODS
FOODS_3_186,CA_1,2013-05-05,5.0,2.28,FOODS
FOODS_3_186,CA_1,2014-04-20,3.0,2.28,FOODS
FOODS_3_186,CA_1,2014-06-15,3.0,2.28,FOODS
FOODS_3_186,CA_2,2013-05-05,4.0,2.28,FOODS
FOODS_3_186,CA_2,2014-04-20,1.0,2.28,FOODS
FOODS_3_186,CA_2,2014-06-15,1.0,2.28,FOODS
FOODS_3_186,CA_3,2013-05-05,2.0,2.28,FOODS
FOODS_3_186,CA_3,2014-04-20,2.0,2.28,FOODS
FOODS_3_186,CA_4,2013-05-05,1.0,2.28,FOODS
FOODS_3_186,CA_4,2014-04-20,3.0,2.28,FOODS
FOODS_3_186,CA_4,2014-06-15,1.0,2.28,FOODS
FOODS_3_186,TX_1,2014-04-20,2.0,2.28,FOODS
FOODS_3_186,TX_2,2014-06-15,1.0,2.28,FOODS
FOODS_3_186,TX_3,2014-04-20,1.0,2.28,FOODS
FOODS_3_186,TX_3,2014-06-15,1.0,2.28,FOODS
FOODS_3_186,WI_1,2013-05-05,2.0,2.28,FOODS
FOODS_3_186,WI_1,2014-04-20,1.0,2.28,FOODS
FOODS_3_186,WI_2,2013-05-05,2.0,2.28,FOODS
FOODS_3_186,WI_3,2014-06-15,2.0,2.28,FOODS
FOODS_3_189,CA_1,2014-06-15,1.0,2.5,FOODS
FOODS_3_189,TX_1,2014-06-15,5.0,2.5,FOODS
FOODS_3_189,TX_2,2014-06-15,1.0,2.5,FOODS
FOODS_3_189,WI_1,2014-04-20,2.0,2.5,FOODS
FOODS_3_189,WI_1,2014-06-15,1.0,2.5,FOODS
FOODS_3_189,WI_2,2014-06-15,2.0,2.5,FOODS
FOODS_3_189,WI_3,2014-04-20,1.0,2.5,FOODS
FOODS_3_190,CA_1,2014-04-20,3.0,1.0,FOODS
FOODS_3_190,CA_1,2014-06-15,5.0,1.0,FOODS
FOODS_3_190,CA_2,2014-04-20,1.0,1.0,FOODS
FOODS_3_190,CA_2,2014-06-15,1.0,1.0,FOODS
FOODS_3_190,CA_3,2014-04-20,4.0,1.0,FOODS
FOODS_3_190,CA_3,2014-06-15,1.0,1.0,FOODS
FOODS_3_190,CA_4,2014-06-15,2.0,1.0,FOODS
FOODS_3_190,TX_1,2014-04-20,1.0,1.0,FOODS
FOODS_3_190,TX_1,2014-06-15,3.0,1.0,FOODS
FOODS_3_190,TX_2,2014-04-20,1.0,1.0,FOODS
FOODS_3_190,TX_2,2014-06-15,1.0,1.0,FOODS
FOODS_3_190,TX_3,2014-06-15,6.0,1.0,FOODS
FOODS_3_190,WI_1,2014-06-15,4.0,1.0,FOODS
FOODS_3_190,WI_2,2014-04-20,3.0,1.0,FOODS
FOODS_3_190,WI_2,2014-06-15,9.0,1.0,FOODS
FOODS_3_190,WI_3,2014-04-20,1.0,1.0,FOODS
FOODS_3_190,WI_3,2014-06-15,2.0,1.0,FOODS
FOODS_3_207,CA_1,2011-04-24,1.0,1.98,FOODS
FOODS_3_207,CA_2,2014-04-20,1.0,1.98,FOODS
FOODS_3_207,CA_3,2011-04-24,2.0,1.98,FOODS
FOODS_3_207,CA_3,2014-06-15,5.0,1.98,FOODS
FOODS_3_207,CA_4,2014-04-20,3.0,1.98,FOODS
FOODS_3_207,TX_2,2011-04-24,2.0,1.78,FOODS
FOODS_3_207,TX_2,2014-06-15,1.0,1.98,FOODS
FOODS_3_207,TX_3,2013-05-05,2.0,1.98,FOODS
FOODS_3_207,WI_1,2011-04-24,3.0,1.98,FOODS
FOODS_3_207,WI_1,2013-05-05,3.0,1.98,FOODS
FOODS_3_207,WI_1,2014-06-15,3.0,1.98,FOODS
FOODS_3_207,WI_2,2011-04-24,1.0,1.98,FOODS
FOODS_3_207,WI_2,2013-05-05,1.0,1.98,FOODS
FOODS_3_207,WI_2,2014-06-15,1.0,1.98,FOODS
FOODS_3_207,WI_3,2011-04-24,3.0,1.98,FOODS
FOODS_3_207,WI_3,2014-06-15,3.0,1.98,FOODS
FOODS_3_217,CA_1,2011-04-24,3.0,2.78,FOODS
FOODS_3_217,CA_1,2013-05-05,5.0,2.98,FOODS
FOODS_3_217,CA_1,2014-04-20,3.0,2.98,FOODS
FOODS_3_217,CA_1,2014-06-15,3.0,2.98,FOODS
FOODS_3_217,CA_2,2011-04-24,2.0,2.78,FOODS
FOODS_3_217,CA_2,2013-05-05,6.0,2.98,FOODS
FOODS_3_217,CA_2,2014-06-15,1.0,2.98,FOODS
FOODS_3_217,CA_3,2011-04-24,10.0,2.78,FOODS
FOODS_3_217,CA_3,2013-05-05,1.0,2.98,FOODS
FOODS_3_217,CA_3,2014-04-20,4.0,2.98,FOODS
FOODS_3_217,CA_3,2014-06-15,1.0,2.98,FOODS
FOODS_3_217,CA_4,2011-04-24,1.0,2.78,FOODS
FOODS_3_217,CA_4,2013-05-05,3.0,2.98,FOODS
FOODS_3_217,CA_4,2014-04-20,2.0,2.98,FOODS
FOODS_3_217,CA_4,2014-06-15,1.0,2.98,FOODS
FOODS_3_217,TX_1,2014-06-15,1.0,2.98,FOODS
FOODS_3_217,TX_2,2011-04-24,2.0,2.78,FOODS
FOODS_3_217,TX_2,2013-05-05,2.0,2.98,FOODS
FOODS_3_217,TX_2,2014-06-15,2.0,2.98,FOODS
FOODS_3_217,TX_3,2011-04-24,3.0,2.78,FOODS
FOODS_3_217,TX_3,2014-04-20,1.0,2.98,FOODS
FOODS_3_217,WI_1,2013-05-05,1.0,2.98,FOODS
FOODS_3_217,WI_1,2014-06-15,4.0,2.98,FOODS
FOODS_3_217,WI_2,2014-04-20,1.0,2.98,FOODS
FOODS_3_217,WI_2,2014-06-15,1.0,2.98,FOODS
FOODS_3_217,WI_3,2011-04-24,2.0,2.5,FOODS
FOODS_3_217,WI_3,2013-05-05,1.0,2.98,FOODS
FOODS_3_219,CA_1,2013-05-05,10.0,1.38,FOODS
FOODS_3_219,CA_1,2014-06-15,2.0,1.38,FOODS
FOODS_3_219,CA_2,2013-05-05,6.0,1.38,FOODS
FOODS_3_219,CA_2,2014-06-15,2.0,1.38,FOODS
FOODS_3_219,CA_3,2013-05-05,13.0,1.38,FOODS
FOODS_3_219,CA_3,2014-04-20,1.0,1.0,FOODS
FOODS_3_219,CA_3,2014-06-15,9.0,1.38,FOODS
FOODS_3_219,CA_4,2014-06-15,11.0,1.38,FOODS
FOODS_3_219,TX_1,2014-06-15,2.0,1.38,FOODS
FOODS_3_219,TX_2,2013-05-05,6.0,1.38,FOODS
FOODS_3_219,TX_2,2014-06-15,1.0,1.38,FOODS
FOODS_3_219,WI_1,2013-05-05,7.0,1.38,FOODS
FOODS_3_219,WI_1,2014-06-15,12.0,1.38,FOODS
FOODS_3_219,WI_2,2013-05-05,5.0,1.38,FOODS
FOODS_3_219,WI_2,2014-06-15,10.0,1.38,FOODS
FOODS_3_219,WI_3,2013-05-05,4.0,1.38,FOODS
FOODS_3_219,WI_3,2014-06-15,18.0,1.38,FOODS
FOODS_3_223,CA_2,2014-04-20,1.0,1.98,FOODS
FOODS_3_223,CA_3,2013-05-05,2.0,1.98,FOODS
FOODS_3_223,CA_3,2014-06-15,1.0,1.98,FOODS
FOODS_3_223,CA_4,2013-05-05,1.0,1.98,FOODS
FOODS_3_223,TX_2,2014-06-15,1.0,1.98,FOODS
FOODS_3_223,TX_3,2013-05-05,1.0,1.98,FOODS
FOODS_3_223,WI_2,2013-05-05,2.0,1.98,FOODS
FOODS_3_223,WI_2,2014-04-20,1.0,1.98,FOODS
FOODS_3_223,WI_2,2014-06-15,2.0,1.98,FOODS
FOODS_3_224,CA_1,2013-05-05,3.0,3.48,FOODS
FOODS_3_224,CA_1,2014-04-20,7.0,3.0,FOODS
FOODS_3_224,CA_1,2014-06-15,4.0,3.98,FOODS
FOODS_3_224,CA_2,2013-05-05,2.0,3.48,FOODS
FOODS_3_224,CA_2,2014-04-20,3.0,3.0,FOODS
FOODS_3_224,CA_2,2014-06-15,1.0,3.98,FOODS
FOODS_3_224,CA_3,2013-05-05,7.0,3.48,FOODS
FOODS_3_224,CA_3,2014-04-20,22.0,3.0,FOODS
FOODS_3_224,CA_3,2014-06-15,4.0,3.98,FOODS
FOODS_3_224,CA_4,2014-04-20,4.0,3.0,FOODS
FOODS_3_224,CA_4,2014-06-15,1.0,3.98,FOODS
FOODS_3_224,TX_1,2013-05-05,3.0,3.98,FOODS
FOODS_3_224,TX_1,2014-04-20,5.0,3.0,FOODS
FOODS_3_224,TX_1,2014-06-15,2.0,3.98,FOODS
FOODS_3_224,TX_2,2013-05-05,1.0,3.98,FOODS
FOODS_3_224,TX_2,2014-04-20,9.0,3.0,FOODS
FOODS_3_224,TX_2,2014-06-15,2.0,3.98,FOODS
FOODS_3_224,TX_3,2013-05-05,3.0,3.98,FOODS
FOODS_3_224,TX_3,2014-04-20,7.0,3.0,FOODS
FOODS_3_224,TX_3,2014-06-15,4.0,3.98,FOODS
FOODS_3_224,WI_1,2013-05-05,3.0,3.98,FOODS
FOODS_3_224,WI_1,2014-04-20,4.0,3.0,FOODS
FOODS_3_224,WI_1,2014-06-15,6.0,3.98,FOODS
FOODS_3_224,WI_2,2013-05-05,3.0,3.98,FOODS
FOODS_3_224,WI_2,2014-04-20,4.0,3.0,FOODS
FOODS_3_224,WI_2,2014-06-15,4.0,3.98,FOODS
FOODS_3_224,WI_3,2013-05-05,1.0,3.98,FOODS
FOODS_3_224,WI_3,2014-04-20,8.0,3.0,FOODS
FOODS_3_233,CA_1,2014-04-20,16.0,2.5,FOODS
FOODS_3_233,CA_2,2014-04-20,14.0,2.5,FOODS
FOODS_3_233,CA_3,2014-04-20,18.0,2.5,FOODS
FOODS_3_233,CA_4,2014-04-20,2.0,2.5,FOODS
FOODS_3_233,TX_1,2014-04-20,4.0,2.5,FOODS
FOODS_3_233,TX_2,2014-04-20,3.0,2.5,FOODS
FOODS_3_233,TX_3,2014-04-20,4.0,2.5,FOODS
FOODS_3_233,WI_1,2014-04-20,1.0,2.5,FOODS
FOODS_3_233,WI_2,2014-04-20,5.0,2.5,FOODS
FOODS_3_233,WI_3,2014-04-20,5.0,2.5,FOODS
FOODS_3_239,CA_1,2011-04-24,2.0,1.68,FOODS
FOODS_3_239,CA_1,2014-04-20,3.0,1.98,FOODS
FOODS_3_239,CA_1,2014-06-15,1.0,1.98,FOODS
FOODS_3_239,CA_2,2011-04-24,2.0,1.68,FOODS
FOODS_3_239,CA_2,2014-06-15,1.0,1.98,FOODS
FOODS_3_239,CA_3,2011-04-24,4.0,1.68,FOODS
FOODS_3_239,CA_3,2013-05-05,1.0,1.98,FOODS
FOODS_3_239,CA_3,2014-04-20,4.0,1.98,FOODS
FOODS_3_239,CA_3,2014-06-15,3.0,1.98,FOODS
FOODS_3_239,CA_4,2014-06-15,1.0,1.98,FOODS
FOODS_3_239,TX_1,2013-05-05,1.0,1.98,FOODS
FOODS_3_239,TX_1,2014-06-15,4.0,1.98,FOODS
FOODS_3_239,TX_2,2013-05-05,1.0,1.98,FOODS
FOODS_3_239,TX_3,2011-04-24,3.0,1.87,FOODS
FOODS_3_239,TX_3,2014-04-20,2.0,1.98,FOODS
FOODS_3_239,WI_2,2014-06-15,2.0,1.98,FOODS
FOODS_3_239,WI_3,2011-04-24,1.0,1.68,FOODS
FOODS_3_239,WI_3,2014-04-20,1.0,1.98,FOODS
FOODS_3_239,WI_3,2014-06-15,1.0,1.98,FOODS
FOODS_3_243,CA_1,2011-04-24,1.0,1.48,FOODS
FOODS_3_243,CA_1,2013-05-05,1.0,1.58,FOODS
FOODS_3_243,CA_1,2014-04-20,1.0,1.58,FOODS
FOODS_3_243,CA_2,2011-04-24,2.0,1.48,FOODS
FOODS_3_243,CA_2,2013-05-05,1.0,1.58,FOODS
FOODS_3_243,CA_3,2013-05-05,1.0,1.58,FOODS
FOODS_3_243,CA_3,2014-04-20,2.0,1.58,FOODS
